"ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","WarningsEng"
"55","Calliandra silvicola",1,"184832","Calliandra silvicola",1,"species","","",NA,"Taub.","Fabaceae","Calliandra","Calliandra",1,"silvicola","silvicola",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42303-2","","Y","Accepted","Calliandra silvicola","Calliandra silvicola","Taub.","184832","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42303-2","","Fabaceae","1","1","wcvp","0",""
"56","Calliandra surinamensis",1,"171996","Calliandra surinamensis",1,"species","","",NA,"Benth.","Fabaceae","Calliandra","Calliandra",1,"surinamensis","surinamensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:316281-2","","Y","Accepted","Calliandra surinamensis","Calliandra surinamensis","Benth.","171996","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:316281-2","","Fabaceae","1","1","wcvp","0",""
"57","Calliandra samik",1,"192375","Calliandra samik",1,"species","","",NA,"Barneby","Fabaceae","Calliandra","Calliandra",1,"samik","samik",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1010242-1","","Y","Accepted","Calliandra samik","Calliandra samik","Barneby","192375","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1010242-1","","Fabaceae","1","1","wcvp","0",""
"58","Calliandra purpurea",1,"171811","Calliandra purpurea",1,"species","","",NA,"(L.) Benth.","Fabaceae","Calliandra","Calliandra",1,"purpurea","purpurea",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1135490-2","","Y","Accepted","Calliandra purpurea","Calliandra purpurea","(L.) Benth.","171811","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1135490-2","","Fabaceae","1","1","wcvp","0",""
"59","Calliandra riparia",1,"181365","Calliandra riparia",1,"species","","",NA,"Pittier","Fabaceae","Calliandra","Calliandra",1,"riparia","riparia",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:483259-1","","Y","Accepted","Calliandra riparia","Calliandra riparia","Pittier","181365","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:483259-1","","Fabaceae","1","1","wcvp","0",""
"60","Calliandra magdalenae",1,"180992","Calliandra magdalenae",1,"species","","",NA,"(Bertero ex DC.) Benth.","Fabaceae","Calliandra","Calliandra",1,"magdalenae","magdalenae",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1051245-2","","Y","Accepted","Calliandra magdalenae","Calliandra magdalenae","(Bertero ex DC.) Benth.","180992","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1051245-2","","Fabaceae","1","1","wcvp","0",""
"61","Calliandra magdalenae var. colombiana",1,"192381","Calliandra magdalenae var. colombiana",1,"variety","","",NA,"(Britton & Rose) Barneby","Fabaceae","Calliandra","Calliandra",1,"magdalenae","magdalenae",1,"","",NA,"var.","colombiana",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1104635-2","","Y","Accepted","Calliandra magdalenae var. colombiana","Calliandra magdalenae","(Britton & Rose) Barneby","192381","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1104635-2","","Fabaceae","1","1","wcvp","0",""
"62","Calliandra magdalenae var. magdalenae",1,"192384","Calliandra magdalenae var. magdalenae",1,"variety","","",NA,"","Fabaceae","Calliandra","Calliandra",1,"magdalenae","magdalenae",1,"","",NA,"var.","magdalenae",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223137-1","","Y","Accepted","Calliandra magdalenae var. magdalenae","Calliandra magdalenae","","192384","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223137-1","","Fabaceae","1","1","wcvp","0",""
"63","Calliandra caeciliae",1,"179639","Calliandra caeciliae",1,"species","","",NA,"Harms","Fabaceae","Calliandra","Calliandra",1,"caeciliae","caeciliae",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42099-2","","Y","Accepted","Calliandra caeciliae","Calliandra caeciliae","Harms","179639","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42099-2","","Fabaceae","1","1","wcvp","0",""
"64","Calliandra chulumania",1,"192391","Calliandra chulumania",1,"species","","",NA,"Barneby","Fabaceae","Calliandra","Calliandra",1,"chulumania","chulumania",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:316283-2","","Y","Accepted","Calliandra chulumania","Calliandra chulumania","Barneby","192391","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:316283-2","","Fabaceae","1","1","wcvp","0",""
"65","Calliandra carcerea",1,"163021","Calliandra carcerea",1,"species","","",NA,"Standl. & Steyerm.","Fabaceae","Calliandra","Calliandra",1,"carcerea","carcerea",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42106-2","","Y","Accepted","Calliandra carcerea","Calliandra carcerea","Standl. & Steyerm.","163021","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42106-2","","Fabaceae","1","1","wcvp","0",""
"66","Calliandra pityophila",1,"1783666","Calliandra pityophila",1,"species","","",NA,"Barneby","Fabaceae","Calliandra","Calliandra",1,"pityophila","pityophila",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:316284-2","","Y","Accepted","Calliandra pityophila","Calliandra pityophila","Barneby","1783666","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:316284-2","","Fabaceae","1","1","wcvp","0",""
"67","Calliandra colimae",1,"192393","Calliandra colimae",1,"species","","",NA,"Barneby","Fabaceae","Calliandra","Calliandra",1,"colimae","colimae",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:316285-2","","Y","Accepted","Calliandra colimae","Calliandra colimae","Barneby","192393","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:316285-2","","Fabaceae","1","1","wcvp","0",""
"68","Calliandra hintonii",1,"192394","Calliandra hintonii",1,"species","","",NA,"Barneby","Fabaceae","Calliandra","Calliandra",1,"hintonii","hintonii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:316286-2","","Y","Accepted","Calliandra hintonii","Calliandra hintonii","Barneby","192394","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:316286-2","","Fabaceae","1","1","wcvp","0",""
"69","Calliandra conferta",1,"184814","Calliandra conferta",1,"species","","",NA,"Benth.","Fabaceae","Calliandra","Calliandra",1,"conferta","conferta",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42121-2","","Y","Accepted","Calliandra conferta","Calliandra conferta","Benth.","184814","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42121-2","","Fabaceae","1","1","wcvp","0",""
"70","Calliandra brevipes",1,"170949","Calliandra brevipes",1,"species","","",NA,"Benth.","Fabaceae","Calliandra","Calliandra",1,"brevipes","brevipes",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42097-2","","Y","Synonym","Calliandra selloi","Calliandra selloi","(Spreng.) J.F.Macbr.","180954","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42298-2","","Fabaceae","1","1","wcvp","0",""
"71","Calliandra staminea",1,"192397","Calliandra staminea",1,"species","","",NA,"(Thunb.) Barneby","Fabaceae","Calliandra","Calliandra",1,"staminea","staminea",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1010248-1","","Y","Accepted","Calliandra staminea","Calliandra staminea","(Thunb.) Barneby","192397","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1010248-1","","Fabaceae","1","1","wcvp","0",""
"72","Calliandra sessilis",1,"163107","Calliandra sessilis",1,"species","","",NA,"Benth.","Fabaceae","Calliandra","Calliandra",1,"sessilis","sessilis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42301-2","","Y","Accepted","Calliandra sessilis","Calliandra sessilis","Benth.","163107","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42301-2","","Fabaceae","1","1","wcvp","0",""
"73","Calliandra spinosa",1,"163112","Calliandra spinosa",1,"species","","",NA,"Ducke","Fabaceae","Calliandra","Calliandra",1,"spinosa","spinosa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42310-2","","Y","Accepted","Calliandra spinosa","Calliandra spinosa","Ducke","163112","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42310-2","","Fabaceae","1","1","wcvp","0",""
"74","Calliandra duckei",1,"192404","Calliandra duckei",1,"species","","",NA,"Barneby","Fabaceae","Calliandra","Calliandra",1,"duckei","duckei",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:316288-2","","Y","Accepted","Calliandra duckei","Calliandra duckei","Barneby","192404","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:316288-2","","Fabaceae","1","1","wcvp","0",""
"75","Calliandra blanchetli",0.98428510306992,"163011","Calliandra blanchetii",0.98428510306992,"species","","",NA,"Benth.","Fabaceae","Calliandra","Calliandra",1,"blanchetli","blanchetii",0.9,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42080-2","","","Accepted","Calliandra blanchetii","Calliandra blanchetii","Benth.","163011","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42080-2","","Fabaceae","1","1","wcvp","0",""
"76","Calliandra aeschynomenoides",1,"163001","Calliandra aeschynomenoides",1,"species","","",NA,"Benth.","Fabaceae","Calliandra","Calliandra",1,"aeschynomenoides","aeschynomenoides",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:483031-1","","Y","Accepted","Calliandra aeschynomenoides","Calliandra aeschynomenoides","Benth.","163001","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:483031-1","","Fabaceae","1","1","wcvp","0",""
"77","Calliandra biflora",1,"163009","Calliandra biflora",1,"species","","",NA,"Tharp","Fabaceae","Calliandra","Calliandra",1,"biflora","biflora",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42077-2","","Y","Accepted","Calliandra biflora","Calliandra biflora","Tharp","163009","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42077-2","","Fabaceae","1","1","wcvp","0",""
"78","Calliandra chilensis",1,"163023","Calliandra chilensis",1,"species","","",NA,"Benth.","Fabaceae","Calliandra","Calliandra",1,"chilensis","chilensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42112-2","","Y","Accepted","Calliandra chilensis","Calliandra chilensis","Benth.","163023","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42112-2","","Fabaceae","1","1","wcvp","0",""
"79","Calliandra pauciflora",1,"171810","Calliandra pauciflora",1,"species","","",NA,"(A.Rich.) Griseb.","Fabaceae","Calliandra","Calliandra",1,"pauciflora","pauciflora",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1002913-1","","Y","Accepted","Calliandra pauciflora","Calliandra pauciflora","(A.Rich.) Griseb.","171810","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1002913-1","","Fabaceae","1","1","wcvp","0",""
"80","Calliandra enervis",1,"163034","Calliandra enervis",1,"species","","",NA,"(Britton) Urb.","Fabaceae","Calliandra","Calliandra",1,"enervis","enervis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42148-2","","Y","Accepted","Calliandra enervis","Calliandra enervis","(Britton) Urb.","163034","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42148-2","","Fabaceae","1","1","wcvp","0",""
"81","Calliandra medellinensis",1,"163068","Calliandra medellinensis",1,"species","","",NA,"Britton & Rose ex Britton & Killip","Fabaceae","Calliandra","Calliandra",1,"medellinensis","medellinensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42219-2","","Y","Accepted","Calliandra medellinensis","Calliandra medellinensis","Britton & Rose ex Britton & Killip","163068","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42219-2","","Fabaceae","1","1","wcvp","0",""
"82","Calliandra mollissima",1,"171807","Calliandra mollissima",1,"species","","",NA,"(Humb. & Bonpl. ex Willd.) Benth.","Fabaceae","Calliandra","Calliandra",1,"mollissima","mollissima",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:483206-1","","Y","Accepted","Calliandra mollissima","Calliandra mollissima","(Humb. & Bonpl. ex Willd.) Benth.","171807","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:483206-1","","Fabaceae","1","1","wcvp","0",""
"83","Calliandra guildingii",1,"179564","Calliandra guildingii",1,"species","","",NA,"Benth.","Fabaceae","Calliandra","Calliandra",1,"guildingii","guildingii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42179-2","","Y","Accepted","Calliandra guildingii","Calliandra guildingii","Benth.","179564","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42179-2","","Fabaceae","1","1","wcvp","0",""
"84","Calliandra falcata",1,"184322","Calliandra falcata",1,"species","","",NA,"Benth.","Fabaceae","Calliandra","Calliandra",1,"falcata","falcata",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42154-2","","Y","Accepted","Calliandra falcata","Calliandra falcata","Benth.","184322","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42154-2","","Fabaceae","1","1","wcvp","0",""
"85","Calliandra haematocephala",1,"171361","Calliandra haematocephala",1,"species","","",NA,"Hassk.","Fabaceae","Calliandra","Calliandra",1,"haematocephala","haematocephala",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42180-2","","Y","Accepted","Calliandra haematocephala","Calliandra haematocephala","Hassk.","171361","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42180-2","","Fabaceae","1","1","wcvp","0",""
"86","Calliandra haematocephala var. haematocephala",1,"189491","Calliandra haematocephala var. haematocephala",1,"variety","","",NA,"","Fabaceae","Calliandra","Calliandra",1,"haematocephala","haematocephala",1,"","",NA,"var.","haematocephala",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223621-1","","Y","Accepted","Calliandra haematocephala var. haematocephala","Calliandra haematocephala","","189491","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223621-1","","Fabaceae","1","1","wcvp","0",""
"87","Calliandra haematocephala var. botiyiana",0.97401503856648,"189492","Calliandra haematocephala var. boliviana",0.97401503856648,"variety","","",NA,"(Britton) Barneby","Fabaceae","Calliandra","Calliandra",1,"haematocephala","haematocephala",1,"","",NA,"var.","boliviana",0.77777777777778,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1010254-1","","","Accepted","Calliandra haematocephala var. boliviana","Calliandra haematocephala","(Britton) Barneby","189492","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1010254-1","","Fabaceae","1","1","wcvp","0",""
"88","Calliandra erythrocephala",1,"181977","Calliandra erythrocephala",1,"species","","",NA,"H.M.Hern. & M.Sousa","Fabaceae","Calliandra","Calliandra",1,"erythrocephala","erythrocephala",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:273870-2","","Y","Accepted","Calliandra erythrocephala","Calliandra erythrocephala","H.M.Hern. & M.Sousa","181977","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:273870-2","","Fabaceae","1","1","wcvp","0",""
"89","Calliandra rhodocephala",1,"163099","Calliandra rhodocephala",1,"species","","",NA,"Donn.Sm.","Fabaceae","Calliandra","Calliandra",1,"rhodocephala","rhodocephala",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42275-2","","Y","Accepted","Calliandra rhodocephala","Calliandra rhodocephala","Donn.Sm.","163099","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42275-2","","Fabaceae","1","1","wcvp","0",""
"90","Calliandra trinervia",1,"163124","Calliandra trinervia",1,"species","","",NA,"Benth.","Fabaceae","Calliandra","Calliandra",1,"trinervia","trinervia",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42330-2","","Y","Accepted","Calliandra trinervia","Calliandra trinervia","Benth.","163124","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:42330-2","","Fabaceae","1","1","wcvp","0",""
"91","Calliandra trinervia var. trinervia",1,"192433","Calliandra trinervia var. trinervia",1,"variety","","",NA,"","Fabaceae","Calliandra","Calliandra",1,"trinervia","trinervia",1,"","",NA,"var.","trinervia",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223088-1","","Y","Accepted","Calliandra trinervia var. trinervia","Calliandra trinervia","","192433","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77223088-1","","Fabaceae","1","1","wcvp","0",""
"92","Calliandra trinervia var. carbonaria",1,"192432","Calliandra trinervia var. carbonaria",1,"variety","","",NA,"(Benth.) Barneby","Fabaceae","Calliandra","Calliandra",1,"trinervia","trinervia",1,"","",NA,"var.","carbonaria",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1010255-1","","Y","Accepted","Calliandra trinervia var. carbonaria","Calliandra trinervia","(Benth.) Barneby","192432","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1010255-1","","Fabaceae","1","1","wcvp","0",""
