"ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","WarningsEng"
"55","Acacia grayana",1,"1253942","Acacia grayana",1,"species","","",NA,"J.H.Willis","Fabaceae","Acacia","Acacia",1,"grayana","grayana",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470458-1","","Y","Accepted","Acacia x grayana","Acacia x grayana","J.H.Willis","1253942","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470458-1","","Fabaceae","1","1","wcvp","0",""
"56","Acacia greggii",1,"161921","Acacia greggii",1,"species","","",NA,"A.Gray","Fabaceae","Acacia","Acacia",1,"greggii","greggii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470459-1","","Y","Synonym","Senegalia greggii","Senegalia greggii","(A.Gray) Britton & Rose","164162","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:234318-2","","Fabaceae","1","1","wcvp","0",""
"57","Acacia haematoxylon",1,"194485","Acacia haematoxylon",1,"species","","",NA,"Willd.","Fabaceae","Acacia","Acacia",1,"haematoxylon","haematoxylon",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470485-1","","Y","Synonym","Vachellia haematoxylon","Vachellia haematoxylon","(Willd.) Seigler & Ebinger","737883","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60453645-2","","Fabaceae","1","1","wcvp","0",""
"58","Acacia harmandiana",1,"196111","Acacia harmandiana",1,"species","","",NA,"(Pierre) Gagnep.","Fabaceae","Acacia","Acacia",1,"harmandiana","harmandiana",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470493-1","","Y","Synonym","Vachellia harmandiana","Vachellia harmandiana","(Pierre) Maslin, Seigler & Ebinger","1305357","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77132536-1","","Fabaceae","1","1","wcvp","0",""
"59","Acacia hartwegii",1,"161923","Acacia hartwegii",1,"species","","",NA,"Benth.","Fabaceae","Acacia","Acacia",1,"hartwegii","hartwegii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:516-2","","Y","Synonym","Acaciella hartwegii","Acaciella hartwegii","(Benth.) Britton & Rose","164163","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:730-2","","Fabaceae","1","1","wcvp","0",""
"60","Acacia hayesii",1,"161924","Acacia hayesii",1,"species","","",NA,"Benth.","Fabaceae","Acacia","Acacia",1,"hayesii","hayesii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470501-1","","Y","Synonym","Senegalia hayesii","Senegalia hayesii","(Benth.) Britton & Rose","164169","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:518260-1","","Fabaceae","1","1","wcvp","0",""
"61","Acacia hebeclada",1,"194777","Acacia hebeclada",1,"species","","",NA,"DC.","Fabaceae","Acacia","Acacia",1,"hebeclada","hebeclada",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470503-1","","Y","Synonym","Vachellia hebeclada","Vachellia hebeclada","(DC.) Kyal. & Boatwr.","1305116","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77131721-1","","Fabaceae","1","1","wcvp","0",""
"62","Acacia hecatophylla",1,"195356","Acacia hecatophylla",1,"species","","",NA,"Steud. ex A.Rich.","Fabaceae","Acacia","Acacia",1,"hecatophylla","hecatophylla",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470505-1","","Y","Synonym","Senegalia hecatophylla","Senegalia hecatophylla","(Steud. ex A.Rich.) Kyal. & Boatwr.","1304827","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77130789-1","","Fabaceae","1","1","wcvp","0",""
"63","Acacia hindsii",1,"161925","Acacia hindsii",1,"species","","",NA,"Benth.","Fabaceae","Acacia","Acacia",1,"hindsii","hindsii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:520-2","","Y","Synonym","Vachellia hindsii","Vachellia hindsii","(Benth.) Seigler & Ebinger","1260391","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60441220-2","","Fabaceae","1","1","wcvp","0",""
"64","Acacia hockii",1,"195644","Acacia hockii",1,"species","","",NA,"De Wild.","Fabaceae","Acacia","Acacia",1,"hockii","hockii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470533-1","","Y","Synonym","Vachellia hockii","Vachellia hockii","(De Wild.) Seigler & Ebinger","737884","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60453646-2","","Fabaceae","1","1","wcvp","0",""
"65","Acacia homalophylla",1,"1041076","Acacia homalophylla",1,"species","","",NA,"A.Cunn. ex Benth.","Fabaceae","Acacia","Acacia",1,"homalophylla","homalophylla",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470542-1","","Y","No opinion","","","","","","","","","1","1","wcvp","0",""
"66","Acacia horrida",1,"197281","Acacia horrida",1,"species","","",NA,"Span.","Fabaceae","Acacia","Acacia",1,"horrida","horrida",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470547-1","","Y","Illegitimate","Senegalia pennata","Senegalia pennata","(L.) Maslin","1303346","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77125575-1","","Fabaceae","1","2","wcvp","4","[HigherTaxa]"
"67","Acacia hydaspica",1,"1042550","Acacia hydaspica",1,"species","","",NA,"J.R.Drumm. ex R.Parker","Fabaceae","Acacia","Acacia",1,"hydaspica","hydaspica",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470566-1","","Y","Synonym","Vachellia eburnea","Vachellia eburnea","(L.f.) P.J.H.Hurter & Mabb.","1267566","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77089272-1","","Fabaceae","1","1","wcvp","0",""
"68","Acacia interior",1,"176891","Acacia interior",1,"species","","",NA,"(Britton & Rose) McVaugh","Fabaceae","Acacia","Acacia",1,"interior","interior",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:271488-2","","Y","Synonym","Senegalia interior","Senegalia interior","Britton & Rose","179254","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:284952-2","","Fabaceae","1","1","wcvp","0",""
"69","Acacia intsia",1,"199748","Acacia intsia",1,"species","","",NA,"(L.) Willd.","Fabaceae","Acacia","Acacia",1,"intsia","intsia",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470607-1","","Y","Synonym","Senegalia intsia","Senegalia intsia","(L.) Maslin, Seigler & Ebinger","1305338","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77132510-1","","Fabaceae","1","1","wcvp","0",""
"70","Acacia koa",1,"171568","Acacia koa",1,"species","","",NA,"A.Gray","Fabaceae","Acacia","Acacia",1,"koa","koa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470659-1","","Y","Accepted","Acacia koa","Acacia koa","A.Gray","171568","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470659-1","","Fabaceae","1","1","wcvp","0",""
"71","Acacia koaia",1,"1042529","Acacia koaia",1,"species","","",NA,"Hillebr.","Fabaceae","Acacia","Acacia",1,"koaia","koaia",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470660-1","","Y","Synonym","Acacia koa","Acacia koa","A.Gray","171568","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470659-1","","Fabaceae","1","1","wcvp","0",""
"72","Acacia kraussiana",1,"197963","Acacia kraussiana",1,"species","","",NA,"Meisn. ex Benth.","Fabaceae","Acacia","Acacia",1,"kraussiana","kraussiana",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470663-1","","Y","Synonym","Senegalia kraussiana","Senegalia kraussiana","(Meisn. ex Benth.) Kyal. & Boatwr.","1304830","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77130792-1","","Fabaceae","1","1","wcvp","0",""
"73","Acacia kuhlmannii",1,"161930","Acacia kuhlmannii",1,"species","","",NA,"Ducke","Fabaceae","Acacia","Acacia",1,"kuhlmannii","kuhlmannii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:539-2","","Y","Synonym","Senegalia kuhlmannii","Senegalia kuhlmannii","(Ducke) Seigler & Ebinger","1262221","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60445210-2","","Fabaceae","1","1","wcvp","0",""
"74","Acacia laeta",1,"198053","Acacia laeta",1,"species","","",NA,"R.Br. ex Benth.","Fabaceae","Acacia","Acacia",1,"laeta","laeta",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60451307-2","","Y","Synonym","Senegalia laeta","Senegalia laeta","(R.Br. ex Benth.) Seigler & Ebinger","736743","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60451308-2","","Fabaceae","1","1","wcvp","0",""
"75","Acacia lahai",1,"198146","Acacia lahai",1,"species","","",NA,"Steud. & Hochst. ex Benth.","Fabaceae","Acacia","Acacia",1,"lahai","lahai",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470678-1","","Y","Synonym","Vachellia lahai","Vachellia lahai","(Steud. & Hochst. ex Benth.) Kyal. & Boatwr.","1305122","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77131736-1","","Fabaceae","1","1","wcvp","0",""
"76","Acacia leucophloea",1,"183471","Acacia leucophloea",1,"species","","",NA,"(Roxb.) Willd.","Fabaceae","Acacia","Acacia",1,"leucophloea","leucophloea",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470752-1","","Y","Synonym","Vachellia leucophloea","Vachellia leucophloea","(Roxb.) Maslin, Seigler & Ebinger","1305360","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77132539-1","","Fabaceae","1","1","wcvp","0",""
"77","Acacia macilenta",1,"162789","Acacia macilenta",1,"species","","",NA,"Rose","Fabaceae","Acacia","Acacia",1,"macilenta","macilenta",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:556-2","","Y","Synonym","Senegalia macilenta","Senegalia macilenta","(Rose) Britton & Rose","165039","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:1024376-2","","Fabaceae","1","1","wcvp","0",""
"78","Acacia macrostachya",1,"199310","Acacia macrostachya",1,"species","","",NA,"Rchb. ex DC.","Fabaceae","Acacia","Acacia",1,"macrostachya","macrostachya",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60440331-2","","Y","Synonym","Senegalia macrostachya","Senegalia macrostachya","(Rchb. ex DC.) Kyal. & Boatwr.","1305052","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77131614-1","","Fabaceae","1","1","wcvp","0",""
"79","Acacia mammifera",1,"1037395","Acacia mammifera",1,"species","","",NA,"Schltdl.","Fabaceae","Acacia","Acacia",1,"mammifera","mammifera",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:565-2","","Y","Synonym","Mariosousa mammifera","Mariosousa mammifera","(Schltdl.) Seigler & Ebinger","1262089","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77085476-1","","Fabaceae","1","1","wcvp","0",""
"80","Acacia mayana",1,"172585","Acacia mayana",1,"species","","",NA,"Lundell","Fabaceae","Acacia","Acacia",1,"mayana","mayana",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:570-2","","Y","Synonym","Vachellia mayana","Vachellia mayana","(Lundell) Seigler & Ebinger","1260395","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60441224-2","","Fabaceae","1","1","wcvp","0",""
"81","Acacia mellifera",1,"1580240","Acacia mellifera",1,"species","","",NA,"(Vahl) Bosc","Fabaceae","Acacia","Acacia",1,"mellifera","mellifera",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470876-1","","Y","Synonym","Senegalia mellifera","Senegalia mellifera","(Vahl) Seigler & Ebinger","1579164","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60453641-2","","Fabaceae","1","1","wcvp","0",""
"82","Acacia millefolia",1,"162797","Acacia millefolia",1,"species","","",NA,"S.Watson","Fabaceae","Acacia","Acacia",1,"millefolia","millefolia",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:578-2","","Y","Synonym","Mariosousa millefolia","Mariosousa millefolia","(S.Watson) Seigler & Ebinger","1262090","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77085477-1","","Fabaceae","1","1","wcvp","0",""
"83","Acacia monacantha",1,"162799","Acacia monacantha",1,"species","","",NA,"Willd.","Fabaceae","Acacia","Acacia",1,"monacantha","monacantha",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:583-2","","Y","Synonym","Senegalia monacantha","Senegalia monacantha","(Willd.) Bocage & L.P.Queiroz","1430916","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77085270-1","","Fabaceae","1","1","wcvp","0",""
"84","Acacia myrmecophila",1,"192737","Acacia myrmecophila",1,"species","","",NA,"R.Vig.","Fabaceae","Acacia","Acacia",1,"myrmecophila","myrmecophila",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470960-1","","Y","Synonym","Vachellia myrmecophila","Vachellia myrmecophila","(R.Vig.) Boatwr.","1312103","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77150531-1","","Fabaceae","1","1","wcvp","0",""
"85","Acacia neovernicosa",1,"162298","Acacia neovernicosa",1,"species","","",NA,"Isely","Fabaceae","Acacia","Acacia",1,"neovernicosa","neovernicosa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:292843-2","","Y","Synonym","Vachellia vernicosa","Vachellia vernicosa","(Britton & Rose) Seigler & Ebinger","1260416","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60441240-2","","Fabaceae","1","1","wcvp","0",""
"86","Acacia nigrescens",1,"201154","Acacia nigrescens",1,"species","","",NA,"Oliv.","Fabaceae","Acacia","Acacia",1,"nigrescens","nigrescens",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470989-1","","Y","Synonym","Senegalia nigrescens","Senegalia nigrescens","(Oliv.) P.J.H.Hurter","1267564","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77089270-1","","Fabaceae","1","1","wcvp","0",""
"87","Acacia occidentalis",1,"162801","Acacia occidentalis",1,"species","","",NA,"Rose","Fabaceae","Acacia","Acacia",1,"occidentalis","occidentalis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:594-2","","Y","Synonym","Senegalia occidentalis","Senegalia occidentalis","(Rose) Britton & Rose","1037852","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:518281-1","","Fabaceae","1","1","wcvp","0",""
"88","Acacia oerfota",1,"203080","Acacia oerfota",1,"species","","",NA,"(Forssk.) Schweinf.","Fabaceae","Acacia","Acacia",1,"oerfota","oerfota",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60468365-2","","Y","Synonym","Vachellia oerfota","Vachellia oerfota","(Forssk.) Kyal. & Boatwr.","1305136","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77131761-1","","Fabaceae","1","1","wcvp","0",""
"89","Acacia origena",1,"203798","Acacia origena",1,"species","","",NA,"Hunde","Fabaceae","Acacia","Acacia",1,"origena","origena",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:899069-1","","Y","Synonym","Vachellia origena","Vachellia origena","(Hunde) Kyal. & Boatwr.","1305137","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77131763-1","","Fabaceae","1","1","wcvp","0",""
"90","Acacia pacensis",1,"172613","Acacia pacensis",1,"species","","",NA,"Rudd & A.M.Carter","Fabaceae","Acacia","Acacia",1,"pacensis","pacensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:597-2","","Y","Synonym","Vachellia pacensis","Vachellia pacensis","(Rudd & A.M.Carter) Seigler & Ebinger","1260398","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:60441227-2","","Fabaceae","1","1","wcvp","0",""
"91","Acacia parviflora",1,"162804","Acacia parviflora",1,"species","","",NA,"Little","Fabaceae","Acacia","Acacia",1,"parviflora","parviflora",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:292842-2","","Y","Synonym","Senegalia micrantha","Senegalia micrantha","Britton & Rose","165056","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:234337-2","","Fabaceae","1","1","wcvp","0",""
"92","Acacia peninsularis",1,"162805","Acacia peninsularis",1,"species","","",NA,"(Britton & Rose) Standl.","Fabaceae","Acacia","Acacia",1,"peninsularis","peninsularis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:610-2","","Y","Synonym","Senegalia peninsularis","Senegalia peninsularis","Britton & Rose","1037855","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:234347-2","","Fabaceae","1","1","wcvp","0",""
"93","Acacia pentagona",1,"192738","Acacia pentagona",1,"species","","",NA,"(Schumach.) Hook.f.","Fabaceae","Acacia","Acacia",1,"pentagona","pentagona",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471117-1","","Y","Synonym","Senegalia pentagona","Senegalia pentagona","(Schumach.) Kyal. & Boatwr.","1305065","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77131645-1","","Fabaceae","1","1","wcvp","0",""
"94","Acacia permixta",1,"204715","Acacia permixta",1,"species","","",NA,"Burtt Davy","Fabaceae","Acacia","Acacia",1,"permixta","permixta",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471124-1","","Y","Synonym","Vachellia permixta","Vachellia permixta","(Burtt Davy) Kyal. & Boatwr.","1305139","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77131767-1","","Fabaceae","1","1","wcvp","0",""
"95","Acacia persiciflora",1,"204811","Acacia persiciflora",1,"species","","",NA,"Pax","Fabaceae","Acacia","Acacia",1,"persiciflora","persiciflora",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471129-1","","Y","Synonym","Senegalia persiciflora","Senegalia persiciflora","(Pax) Kyal. & Boatwr.","1305066","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77131646-1","","Fabaceae","1","1","wcvp","0",""
