"ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","WarningsEng"
"463","Mimosa somnians subsp. viscida var. viscida",0.77149326622765,"1368986","Mimosa somnians subsp. viscida",0.77149326622765,"subspecies","","",NA,"(Willd.) Barneby","Fabaceae","Mimosa","Mimosa",1,"somnians","somnians",1,"","",NA,"subsp.","viscida",1,"","",NA,"","var. viscida","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2373450-4","","Y","Illegitimate","Mimosa somnians var. somnians","Mimosa somnians","","177042","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190615-1","","Fabaceae","1","1","wcvp","1","[Partial]"
"464","Mimosa somnians subsp. viscida var. leptocaulis",0.77149326622765,"1368986","Mimosa somnians subsp. viscida",0.77149326622765,"subspecies","","",NA,"(Willd.) Barneby","Fabaceae","Mimosa","Mimosa",1,"somnians","somnians",1,"","",NA,"subsp.","viscida",1,"","",NA,"","var. leptocaulis","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2373450-4","","Y","Illegitimate","Mimosa somnians var. somnians","Mimosa somnians","","177042","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190615-1","","Fabaceae","1","1","wcvp","1","[Partial]"
"465","Mimosa somnians subsp. viscida var. aquatica",0.77149326622765,"1368986","Mimosa somnians subsp. viscida",0.77149326622765,"subspecies","","",NA,"(Willd.) Barneby","Fabaceae","Mimosa","Mimosa",1,"somnians","somnians",1,"","",NA,"subsp.","viscida",1,"","",NA,"","var. aquatica","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2373450-4","","Y","Illegitimate","Mimosa somnians var. somnians","Mimosa somnians","","177042","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190615-1","","Fabaceae","1","1","wcvp","1","[Partial]"
"466","Mimosa somnians subsp. viscida var. velascoensis",0.77149326622765,"1368986","Mimosa somnians subsp. viscida",0.77149326622765,"subspecies","","",NA,"(Willd.) Barneby","Fabaceae","Mimosa","Mimosa",1,"somnians","somnians",1,"","",NA,"subsp.","viscida",1,"","",NA,"","var. velascoensis","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2373450-4","","Y","Illegitimate","Mimosa somnians var. somnians","Mimosa somnians","","177042","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190615-1","","Fabaceae","1","1","wcvp","1","[Partial]"
"467","Mimosa somnians subsp. longipes",1,"1288487","Mimosa somnians subsp. longipes",1,"subspecies","","",NA,"(Barneby) Barneby","Fabaceae","Mimosa","Mimosa",1,"somnians","somnians",1,"","",NA,"subsp.","longipes",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2373451-4","","Y","Synonym","Mimosa somnians var. longipes","Mimosa somnians","Barneby","1707584","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967298-1","","Fabaceae","1","1","wcvp","0",""
"468","Mimosa somnians subsp. longipes var. longipes",0.77149326622765,"1288487","Mimosa somnians subsp. longipes",0.77149326622765,"subspecies","","",NA,"(Barneby) Barneby","Fabaceae","Mimosa","Mimosa",1,"somnians","somnians",1,"","",NA,"subsp.","longipes",1,"","",NA,"","var. longipes","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2373451-4","","Y","Synonym","Mimosa somnians var. longipes","Mimosa somnians","Barneby","1707584","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967298-1","","Fabaceae","1","1","wcvp","1","[Partial]"
"469","Mimosa somnians subsp. longipes var. possensis",0.77149326622765,"1288487","Mimosa somnians subsp. longipes",0.77149326622765,"subspecies","","",NA,"(Barneby) Barneby","Fabaceae","Mimosa","Mimosa",1,"somnians","somnians",1,"","",NA,"subsp.","longipes",1,"","",NA,"","var. possensis","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2373451-4","","Y","Synonym","Mimosa somnians var. longipes","Mimosa somnians","Barneby","1707584","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967298-1","","Fabaceae","1","1","wcvp","1","[Partial]"
"470","Mimosa glaucula",1,"176480","Mimosa glaucula",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"glaucula","glaucula",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313109-2","","Y","Accepted","Mimosa glaucula","Mimosa glaucula","Barneby","176480","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313109-2","","Fabaceae","1","1","wcvp","0",""
"471","Mimosa somnambulans",1,"1232449","Mimosa somnambulans",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"somnambulans","somnambulans",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313140-2","","Y","Accepted","Mimosa somnambulans","Mimosa somnambulans","Barneby","1232449","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313140-2","","Fabaceae","1","1","wcvp","0",""
"472","Mimosa monacensis",1,"1232450","Mimosa monacensis",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"monacensis","monacensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313141-2","","Y","Accepted","Mimosa monacensis","Mimosa monacensis","Barneby","1232450","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313141-2","","Fabaceae","1","1","wcvp","0",""
"473","Mimosa poculata",1,"1232451","Mimosa poculata",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"poculata","poculata",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313143-2","","Y","Accepted","Mimosa poculata","Mimosa poculata","Barneby","1232451","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313143-2","","Fabaceae","1","1","wcvp","0",""
"474","Mimosa leptorhachis",1,"172364","Mimosa leptorhachis",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"leptorhachis","leptorhachis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508235-1","","Y","Accepted","Mimosa leptorhachis","Mimosa leptorhachis","Benth.","172364","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508235-1","","Fabaceae","1","1","wcvp","0",""
"475","Mimosa calliandroides",1,"167572","Mimosa calliandroides",1,"species","","",NA,"Hoehne","Fabaceae","Mimosa","Mimosa",1,"calliandroides","calliandroides",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161557-2","","Y","Accepted","Mimosa calliandroides","Mimosa calliandroides","Hoehne","167572","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161557-2","","Fabaceae","1","1","wcvp","0",""
"476","Mimosa surumuensis",1,"167737","Mimosa surumuensis",1,"species","","",NA,"Harms","Fabaceae","Mimosa","Mimosa",1,"surumuensis","surumuensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:162008-2","","Y","Accepted","Mimosa surumuensis","Mimosa surumuensis","Harms","167737","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:162008-2","","Fabaceae","1","1","wcvp","0",""
"477","Mimosa brachycarpa",1,"172273","Mimosa brachycarpa",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"brachycarpa","brachycarpa",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507723-1","","Y","Accepted","Mimosa brachycarpa","Mimosa brachycarpa","Benth.","172273","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507723-1","","Fabaceae","1","1","wcvp","0",""
"478","Mimosa microcephala",1,"172380","Mimosa microcephala",1,"species","","",NA,"Humb. & Bonpl. ex Willd.","Fabaceae","Mimosa","Mimosa",1,"microcephala","microcephala",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508324-1","","Y","Accepted","Mimosa microcephala","Mimosa microcephala","Humb. & Bonpl. ex Willd.","172380","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508324-1","","Fabaceae","1","1","wcvp","0",""
"479","Mimosa microcephala subsp. cataractae",1,"1368982","Mimosa microcephala subsp. cataractae",1,"subspecies","","",NA,"(Ducke) Barneby","Fabaceae","Mimosa","Mimosa",1,"microcephala","microcephala",1,"","",NA,"subsp.","cataractae",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967300-1","","Y","Accepted","Mimosa microcephala subsp. cataractae","Mimosa microcephala","(Ducke) Barneby","1368982","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967300-1","","Fabaceae","1","1","wcvp","0",""
"480","Mimosa microcephala subsp. cataractae var. cataractae",0.77149326622765,"1368982","Mimosa microcephala subsp. cataractae",0.77149326622765,"subspecies","","",NA,"(Ducke) Barneby","Fabaceae","Mimosa","Mimosa",1,"microcephala","microcephala",1,"","",NA,"subsp.","cataractae",1,"","",NA,"","var. cataractae","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967300-1","","Y","Accepted","Mimosa microcephala subsp. cataractae","Mimosa microcephala","(Ducke) Barneby","1368982","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967300-1","","Fabaceae","1","1","wcvp","1","[Partial]"
"481","Mimosa microcephala subsp. cataractae var. lumaria",0.77149326622765,"1368982","Mimosa microcephala subsp. cataractae",0.77149326622765,"subspecies","","",NA,"(Ducke) Barneby","Fabaceae","Mimosa","Mimosa",1,"microcephala","microcephala",1,"","",NA,"subsp.","cataractae",1,"","",NA,"","var. lumaria","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967300-1","","Y","Accepted","Mimosa microcephala subsp. cataractae","Mimosa microcephala","(Ducke) Barneby","1368982","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:967300-1","","Fabaceae","1","1","wcvp","1","[Partial]"
"482","Mimosa microcephala subsp. microcephala",1,"1049016","Mimosa microcephala subsp. microcephala",1,"subspecies","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"microcephala","microcephala",1,"","",NA,"subsp.","microcephala",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190498-1","","Y","Accepted","Mimosa microcephala subsp. microcephala","Mimosa microcephala","","1049016","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190498-1","","Fabaceae","1","1","wcvp","0",""
"483","Mimosa microcephala subsp. microcephala var. communis Barneby",0.77149326622765,"1049016","Mimosa microcephala subsp. microcephala",0.77149326622765,"subspecies","Barneby","",NA,"","Fabaceae","Mimosa","Mimosa",1,"microcephala","microcephala",1,"","",NA,"subsp.","microcephala",1,"","",NA,"","var. communis","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190498-1","","Y","Accepted","Mimosa microcephala subsp. microcephala","Mimosa microcephala","","1049016","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190498-1","","Fabaceae","1","1","wcvp","1","[Partial]"
"484","Mimosa microcephala subsp. microcephala var. microcephala",0.77149326622765,"1049016","Mimosa microcephala subsp. microcephala",0.77149326622765,"subspecies","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"microcephala","microcephala",1,"","",NA,"subsp.","microcephala",1,"","",NA,"","var. microcephala","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190498-1","","Y","Accepted","Mimosa microcephala subsp. microcephala","Mimosa microcephala","","1049016","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190498-1","","Fabaceae","1","1","wcvp","1","[Partial]"
"485","Mimosa microcephala subsp. microcephala var. mituensis",0.77149326622765,"1049016","Mimosa microcephala subsp. microcephala",0.77149326622765,"subspecies","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"microcephala","microcephala",1,"","",NA,"subsp.","microcephala",1,"","",NA,"","var. mituensis","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190498-1","","Y","Accepted","Mimosa microcephala subsp. microcephala","Mimosa microcephala","","1049016","subspecies","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190498-1","","Fabaceae","1","1","wcvp","1","[Partial]"
"486","Mimosa brachycarpoides",1,"1049013","Mimosa brachycarpoides",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"brachycarpoides","brachycarpoides",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313148-2","","Y","Accepted","Mimosa brachycarpoides","Mimosa brachycarpoides","Barneby","1049013","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313148-2","","Fabaceae","1","1","wcvp","0",""
"487","Mimosa scaberrima",1,"167721","Mimosa scaberrima",1,"species","","",NA,"Hoehne","Fabaceae","Mimosa","Mimosa",1,"scaberrima","scaberrima",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161964-2","","Y","Accepted","Mimosa scaberrima","Mimosa scaberrima","Hoehne","167721","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161964-2","","Fabaceae","1","1","wcvp","0",""
"488","Mimosa neptunioides",1,"1040253","Mimosa neptunioides",1,"species","","",NA,"Harms","Fabaceae","Mimosa","Mimosa",1,"neptunioides","neptunioides",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161844-2","","Y","Accepted","Mimosa neptunioides","Mimosa neptunioides","Harms","1040253","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161844-2","","Fabaceae","1","1","wcvp","0",""
"489","Mimosa cisparanensis",1,"1232452","Mimosa cisparanensis",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"cisparanensis","cisparanensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313150-2","","Y","Accepted","Mimosa cisparanensis","Mimosa cisparanensis","Barneby","1232452","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313150-2","","Fabaceae","1","1","wcvp","0",""
"490","Mimosa occidentalis",1,"167680","Mimosa occidentalis",1,"species","","",NA,"Britton & Rose","Fabaceae","Mimosa","Mimosa",1,"occidentalis","occidentalis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161859-2","","Y","Accepted","Mimosa occidentalis","Mimosa occidentalis","Britton & Rose","167680","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161859-2","","Fabaceae","1","1","wcvp","0",""
"491","Mimosa occidentalis var. occidentalis",1,"1232453","Mimosa occidentalis var. occidentalis",1,"variety","","",NA,"","Fabaceae","Mimosa","Mimosa",1,"occidentalis","occidentalis",1,"","",NA,"var.","occidentalis",1,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190581-1","","Y","Accepted","Mimosa occidentalis var. occidentalis","Mimosa occidentalis","","1232453","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77190581-1","","Fabaceae","1","1","wcvp","0",""
"492","Mimosa occidentalis var. novo-galiciana",0.99331094433448,"1787897","Mimosa occidentalis var. novogaliciana",0.99331094433448,"variety","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"occidentalis","occidentalis",1,"","",NA,"var.","novogaliciana",0.92857142857143,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313151-2","","Y","Accepted","Mimosa occidentalis var. novogaliciana","Mimosa occidentalis","Barneby","1787897","variety","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313151-2","","Fabaceae","1","1","wcvp","0",""
"493","Mimosa camporum",1,"172286","Mimosa camporum",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"camporum","camporum",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507771-1","","Y","Accepted","Mimosa camporum","Mimosa camporum","Benth.","172286","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:507771-1","","Fabaceae","1","1","wcvp","0",""
"494","Mimosa rondoniana",1,"167718","Mimosa rondoniana",1,"species","","",NA,"Hoehne","Fabaceae","Mimosa","Mimosa",1,"rondoniana","rondoniana",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161951-2","","Y","Accepted","Mimosa rondoniana","Mimosa rondoniana","Hoehne","167718","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161951-2","","Fabaceae","1","1","wcvp","0",""
"495","Mimosa rojasii",1,"167717","Mimosa rojasii",1,"species","","",NA,"Hassl.","Fabaceae","Mimosa","Mimosa",1,"rojasii","rojasii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161950-2","","Y","Accepted","Mimosa rojasii","Mimosa rojasii","Hassl.","167717","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161950-2","","Fabaceae","1","1","wcvp","0",""
"496","Mimosa josephina",1,"1230157","Mimosa josephina",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"josephina","josephina",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313154-2","","Y","Accepted","Mimosa josephina","Mimosa josephina","Barneby","1230157","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313154-2","","Fabaceae","1","1","wcvp","0",""
"497","Mimosa chacoensis",1,"177026","Mimosa chacoensis",1,"species","","",NA,"Barneby & Fortunato","Fabaceae","Mimosa","Mimosa",1,"chacoensis","chacoensis",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:280938-2","","Y","Accepted","Mimosa chacoensis","Mimosa chacoensis","Barneby & Fortunato","177026","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:280938-2","","Fabaceae","1","1","wcvp","0",""
"498","Mimosa chodatii",1,"182229","Mimosa chodatii",1,"species","","",NA,"Hassl.","Fabaceae","Mimosa","Mimosa",1,"chodatii","chodatii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161583-2","","Y","Accepted","Mimosa chodatii","Mimosa chodatii","Hassl.","182229","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161583-2","","Fabaceae","1","1","wcvp","0",""
"499","Mimosa piresii",1,"1232454","Mimosa piresii",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"piresii","piresii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313156-2","","Y","Accepted","Mimosa piresii","Mimosa piresii","Barneby","1232454","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313156-2","","Fabaceae","1","1","wcvp","0",""
"500","Mimosa macropogon",1,"1232455","Mimosa macropogon",1,"species","","",NA,"Barneby","Fabaceae","Mimosa","Mimosa",1,"macropogon","macropogon",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313157-2","","Y","Accepted","Mimosa macropogon","Mimosa macropogon","Barneby","1232455","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:313157-2","","Fabaceae","1","1","wcvp","0",""
"501","Mimosa kuhlmannii",1,"167646","Mimosa kuhlmannii",1,"species","","",NA,"Hoehne","Fabaceae","Mimosa","Mimosa",1,"kuhlmannii","kuhlmannii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161748-2","","Y","Accepted","Mimosa kuhlmannii","Mimosa kuhlmannii","Hoehne","167646","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:161748-2","","Fabaceae","1","1","wcvp","0",""
"502","Mimosa regnellii",1,"172419","Mimosa regnellii",1,"species","","",NA,"Benth.","Fabaceae","Mimosa","Mimosa",1,"regnellii","regnellii",1,"","",NA,"","",NA,"","",NA,"","","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508589-1","","Y","Accepted","Mimosa regnellii","Mimosa regnellii","Benth.","172419","species","https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:508589-1","","Fabaceae","1","1","wcvp","0",""
